product_id,category,client_id,amount,date
P077,Home,C0208,348.02,2023-10-30
P012,Home,C0319,179.98,2023-09-14
P031,Electronics,C0956,309.42,2023-12-02
P003,Home,C0426,127.58,2023-08-27
P087,Books,C0219,493.97,2023-08-21
P085,Clothing,C0123,219.55,2023-12-02
P066,Toys,C0306,19.75,2023-10-07
P003,Books,C0196,184.79,2023-12-17
P045,Books,C0903,250.86,2023-08-03
P051,Electronics,C0076,93.37,2023-01-03
P048,Books,C0045,392.75,2023-02-14
P064,Electronics,C0180,153.02,2023-03-29
P080,Home,C0417,181.12,2023-05-22
P050,Toys,C0743,185.94,2023-02-26
P011,Home,C0664,268.5,2023-01-11
P069,Books,C0208,483.21,2023-11-11
P010,Books,C0171,389.6,2023-12-06
P075,Clothing,C0953,213.02,2023-11-05
P024,Electronics,C0947,151.84,2023-02-17
P099,Electronics,C0491,261.12,2023-02-13
P079,Books,C0013,340.25,2023-08-31
P044,Home,C0666,26.16,2023-10-26
P076,Electronics,C0919,246.97,2023-04-07
P055,Clothing,C0944,409.79,2023-05-03
P057,Books,C0759,161.09,2023-09-20
P053,Books,C0762,211.46,2023-02-14
P053,Electronics,C0144,140.12,2023-06-04
P015,Home,C0867,442.26,2023-02-06
P032,Toys,C0935,402.5,2023-11-15
P066,Home,C0744,394.37,2023-07-11
P034,Books,C0061,364.11,2023-04-05
P062,Electronics,C0955,360.21,2023-01-25
P082,Home,C0295,128.41,2023-06-25
P017,Home,C0216,298.58,2023-03-13
P070,Home,C0025,370.36,2023-06-03
P076,Toys,C0447,329.03,2023-06-18
P022,Home,C0332,438.86,2023-10-24
P029,Clothing,C0896,25.87,2023-09-21
P006,Clothing,C0835,436.13,2023-02-17
P003,Books,C0021,98.12,2023-08-12
P016,Clothing,C0316,428.27,2023-09-14
P058,Clothing,C0254,226.51,2023-07-24
P029,Electronics,C0117,368.28,2023-09-07
P010,Home,C0858,469.46,2023-04-15
P044,Home,C0490,220.23,2023-01-17
P014,Books,C0551,473.57,2023-07-03
P078,Books,C0877,209.67,2023-11-06
P007,Home,C0853,237.2,2023-06-25
P066,Clothing,C0041,151.39,2023-05-06
P059,Toys,C0828,203.24,2023-06-10
P096,Clothing,C0498,134.47,2023-04-09
P031,Books,C0305,164.42,2023-11-14
P020,Books,C0413,61.07,2023-05-24
P033,Toys,C0801,202.79,2023-08-02
P018,Home,C0201,338.56,2023-07-05
P065,Books,C0891,215.93,2023-06-25
P055,Home,C0042,40.17,2023-01-06
P074,Clothing,C0909,305.36,2023-05-25
P034,Home,C0717,467.53,2023-11-10
P080,Toys,C0461,51.74,2023-12-19
P077,Electronics,C0691,432.5,2023-08-05
P002,Toys,C0476,228.5,2023-03-18
P024,Home,C0492,306.35,2023-06-06
P045,Books,C0030,60.69,2023-06-22
P019,Electronics,C0141,78.83,2023-11-13
P096,Electronics,C0936,499.87,2023-07-14
P093,Electronics,C0639,470.8,2023-08-23
P071,Home,C0610,227.03,2023-11-06
P063,Toys,C0396,238.88,2023-10-21
P074,Toys,C0166,97.33,2023-10-04
P078,Books,C0205,394.36,2023-03-13
P010,Clothing,C0125,225.82,2023-05-14
P067,Books,C0359,352.27,2023-07-28
P018,Electronics,C0034,181.86,2023-06-04
P093,Toys,C0022,424.41,2023-05-21
P080,Electronics,C0505,195.19,2023-05-04
P018,Clothing,C0433,319.92,2023-10-28
P018,Books,C0611,259.45,2023-02-24
P059,Toys,C0955,412.94,2023-12-09
P014,Toys,C0856,363.21,2023-07-27
P026,Home,C0361,68.14,2023-09-12
P005,Electronics,C0709,486.21,2023-07-07
P074,Books,C0186,111.48,2023-05-13
P081,Clothing,C0268,234.09,2023-12-24
P099,Toys,C0923,342.35,2023-02-14
P036,Toys,C0700,140.23,2023-12-06
P093,Clothing,C0838,126.36,2023-12-05
P022,Electronics,C0385,201.22,2023-01-05
P073,Home,C0888,483.4,2023-03-16
P096,Books,C0568,370.5,2023-03-04
P056,Clothing,C0044,333.78,2023-07-25
P047,Home,C0037,140.81,2023-08-22
P062,Books,C0011,495.89,2023-07-05
P054,Clothing,C0805,40.65,2023-09-28
P024,Books,C0826,328.74,2023-01-17
P099,Toys,C0338,279.9,2023-03-26
P064,Toys,C0300,338.4,2023-03-25
P081,Electronics,C0650,414.55,2023-06-10
P007,Electronics,C0423,10.3,2023-05-03
P023,Electronics,C0186,381.7,2023-04-30
P096,Books,C0514,295.79,2023-12-23
P021,Books,C0838,487.25,2023-12-03
P069,Home,C0959,27.7,2023-04-18
P017,Toys,C0748,244.71,2023-08-23
P095,Books,C0209,454.26,2023-05-31
P006,Home,C0704,353.85,2023-12-02
P098,Clothing,C0293,378.97,2023-04-15
P067,Clothing,C0368,297.35,2023-05-30
P051,Electronics,C0952,471.23,2023-01-06
P048,Electronics,C0796,442.7,2023-10-31
P051,Electronics,C0133,26.83,2023-06-27
P072,Clothing,C0017,100.7,2023-04-03
P059,Clothing,C0920,112.85,2023-06-07
P022,Electronics,C0229,367.9,2023-07-15
P002,Books,C0795,398.2,2023-05-17
P029,Home,C0723,145.67,2023-03-05
P065,Electronics,C0587,128.95,2023-04-28
P024,Clothing,C0830,176.64,2023-10-31
P045,Books,C0345,57.94,2023-10-17
P020,Toys,C0882,89.17,2023-02-14
P010,Books,C0119,389.56,2023-12-17
P055,Books,C0460,338.62,2023-01-08
P011,Electronics,C0896,416.52,2023-06-06
P060,Clothing,C0975,233.31,2023-03-12
P029,Books,C0728,35.04,2023-10-10
P055,Home,C0839,113.82,2023-03-17
P030,Books,C0689,25.76,2023-06-15
P015,Home,C0749,132.93,2023-05-02
P100,Books,C0418,361.62,2023-03-25
P048,Home,C0493,30.57,2023-07-23
P054,Toys,C0041,230.95,2023-12-15
P060,Home,C0666,128.58,2023-06-25
P053,Toys,C0555,64.76,2023-06-26
P083,Clothing,C0366,429.73,2023-11-18
P026,Electronics,C0740,294.14,2023-04-30
P091,Clothing,C0297,60.16,2023-11-15
P013,Books,C0556,38.07,2023-10-13
P085,Books,C0962,207.15,2023-08-27
P092,Clothing,C0315,130.37,2023-01-27
P016,Electronics,C0035,145.86,2023-09-04
P080,Clothing,C0883,302.86,2023-10-22
P005,Books,C0151,421.66,2023-11-27
P023,Toys,C0724,460.98,2023-06-25
P075,Toys,C0599,439.23,2023-05-08
P013,Home,C0682,490.32,2023-08-27
P012,Home,C0371,349.19,2023-01-06
P058,Books,C0968,396.09,2023-03-06
P058,Home,C0061,104.71,2023-12-03
P067,Clothing,C0491,63.3,2023-10-19
P100,Electronics,C0521,292.4,2023-09-23
P032,Home,C0030,208.65,2023-01-26
P052,Books,C0258,476.38,2023-08-18
P027,Books,C0029,45.15,2023-07-15
P038,Toys,C0303,37.13,2023-11-07
P061,Electronics,C0324,454.61,2023-10-11
P008,Home,C0916,11.2,2023-07-03
P080,Books,C0340,90.17,2023-05-07
P076,Toys,C0038,459.37,2023-03-05
P049,Home,C0316,11.08,2023-01-22
P006,Electronics,C0884,106.64,2023-06-28
P031,Home,C0708,274.89,2023-02-27
P091,Toys,C0066,160.73,2023-12-10
P053,Toys,C0408,457.45,2023-12-29
P076,Clothing,C0406,329.52,2023-09-04
P057,Toys,C0165,432.94,2023-09-11
P038,Clothing,C0209,95.24,2023-08-10
P085,Home,C0150,312.23,2023-09-28
P053,Clothing,C0438,327.05,2023-04-23
P078,Books,C0807,22.11,2023-03-04
P063,Clothing,C0918,382.31,2023-04-19
P034,Books,C0793,241.46,2023-02-19
P054,Toys,C0457,445.37,2023-07-30
P022,Toys,C0814,341.9,2023-09-02
P061,Books,C0069,287.51,2023-06-29
P019,Toys,C0254,201.98,2023-08-21
P078,Home,C0983,239.1,2023-01-09
P090,Clothing,C0637,408.78,2023-05-31
P034,Clothing,C0496,258.32,2023-07-24
P013,Toys,C0570,404.78,2023-06-28
P018,Books,C0828,148.92,2023-04-18
P050,Home,C0703,140.24,2023-04-04
P001,Electronics,C0131,90.61,2023-08-09
P045,Books,C0833,356.43,2023-07-23
P073,Clothing,C0306,32.69,2023-05-30
P033,Electronics,C0870,384.14,2023-12-08
P030,Toys,C0082,145.84,2023-06-28
P041,Home,C0345,248.75,2023-07-19
P050,Clothing,C0227,33.35,2023-02-18
P005,Electronics,C0748,426.31,2023-11-27
P088,Toys,C0437,497.57,2023-03-04
P056,Clothing,C0185,246.03,2023-05-15
P006,Home,C0886,277.62,2023-01-10
P083,Home,C0837,429.19,2023-12-21
P074,Toys,C0891,270.91,2023-12-21
P027,Books,C0760,101.33,2023-11-25
P065,Home,C0968,42.93,2023-09-18
P037,Home,C0450,232.0,2023-06-04
P014,Clothing,C0497,380.34,2023-10-11
P097,Electronics,C0711,205.17,2023-12-30
P095,Home,C0712,316.84,2023-07-24
P014,Electronics,C0744,67.58,2023-06-04
P084,Home,C0720,258.72,2023-05-25
P069,Electronics,C0677,105.23,2023-06-09
P014,Clothing,C0611,431.0,2023-03-29
P042,Toys,C0878,195.23,2023-10-04
P051,Books,C0550,349.49,2023-09-09
P008,Electronics,C0986,484.62,2023-09-16
P071,Toys,C0525,66.48,2023-10-25
P047,Toys,C0635,30.44,2023-03-08
P006,Electronics,C0997,438.49,2023-07-12
P046,Electronics,C0296,317.96,2023-11-18
P081,Electronics,C0058,374.09,2023-04-16
P008,Clothing,C0467,168.91,2023-08-19
P041,Toys,C0985,315.56,2023-08-27
P080,Toys,C0331,106.61,2023-09-04
P025,Toys,C0333,494.15,2023-03-16
P076,Home,C0656,347.61,2023-07-06
P051,Home,C0374,52.47,2023-02-08
P010,Books,C0962,305.27,2023-08-02
P059,Electronics,C0094,374.56,2023-02-17
P034,Books,C0940,154.48,2023-09-14
P023,Clothing,C0250,83.09,2023-09-25
P069,Toys,C0683,478.32,2023-03-28
P099,Home,C0994,114.37,2023-01-05
P033,Toys,C0178,132.28,2023-07-29
P032,Toys,C0974,303.71,2023-04-11
P062,Books,C0249,291.82,2023-05-03
P036,Home,C0977,348.68,2023-08-31
P015,Toys,C0294,289.39,2023-09-05
P041,Clothing,C0446,17.91,2023-01-10
P040,Clothing,C0656,83.86,2023-04-03
P098,Clothing,C0583,288.31,2023-01-09
P052,Clothing,C0375,241.93,2023-06-11
P018,Electronics,C0559,457.06,2023-10-15
P090,Books,C0850,372.79,2023-09-02
P010,Electronics,C0952,10.66,2023-06-12
P063,Electronics,C0655,202.55,2023-03-15
P055,Books,C0825,284.32,2023-06-10
P058,Books,C0840,268.39,2023-07-20
P019,Home,C0787,51.68,2023-06-14
P007,Clothing,C0695,374.91,2023-05-30
P073,Toys,C0439,221.81,2023-05-06
P049,Books,C0296,341.19,2023-01-11
P062,Clothing,C0027,369.03,2023-05-29
P059,Electronics,C0752,420.52,2023-12-10
P045,Home,C0975,88.29,2023-09-01
P001,Electronics,C0368,70.14,2023-10-04
P051,Electronics,C0339,216.31,2023-07-23
P077,Home,C0176,37.99,2023-05-03
P029,Toys,C0279,78.38,2023-10-27
P083,Toys,C0684,15.86,2023-07-23
P082,Clothing,C0593,247.66,2023-08-20
P030,Clothing,C0988,194.02,2023-10-24
P079,Home,C0676,327.44,2023-05-12
P056,Electronics,C0192,40.25,2023-04-07
P079,Home,C0521,396.36,2023-06-03
P036,Books,C0054,391.15,2023-05-26
P073,Books,C0868,402.59,2023-02-01
P064,Clothing,C0204,203.59,2023-05-25
P013,Clothing,C0163,197.15,2023-04-14
P057,Home,C0740,450.48,2023-11-15
P021,Toys,C0142,231.7,2023-03-13
P037,Books,C0145,381.7,2023-04-14
P044,Clothing,C0246,114.97,2023-07-04
P003,Electronics,C0187,351.48,2023-02-04
P050,Electronics,C0876,161.08,2023-10-10
P042,Electronics,C0614,275.7,2023-05-15
P094,Electronics,C0598,259.78,2023-05-15
P100,Electronics,C0810,22.48,2023-01-03
P061,Electronics,C0894,46.04,2023-10-17
P035,Toys,C0352,310.58,2023-08-09
P076,Electronics,C0559,406.55,2023-11-29
P076,Books,C0390,193.33,2023-05-31
P040,Books,C0828,156.36,2023-06-08
P016,Toys,C0099,77.54,2023-04-07
P030,Home,C0678,439.61,2023-12-31
P005,Books,C0484,91.94,2023-03-16
P052,Clothing,C0566,353.34,2023-04-06
P010,Electronics,C0239,405.02,2023-03-05
P023,Electronics,C0544,447.15,2023-12-12
P061,Home,C0370,270.86,2023-05-06
P044,Electronics,C0985,94.77,2023-01-21
P010,Electronics,C0272,63.33,2023-05-03
P095,Toys,C0226,13.13,2023-03-15
P098,Electronics,C0368,472.12,2023-07-15
P078,Clothing,C0032,91.43,2023-05-24
P062,Toys,C0908,265.22,2023-08-18
P026,Electronics,C0027,223.31,2023-09-11
P073,Electronics,C0858,29.19,2023-11-19
P076,Electronics,C0117,217.73,2023-05-25
P039,Clothing,C0479,369.34,2023-12-26
P077,Home,C0286,496.69,2023-09-23
P056,Books,C0914,486.63,2023-05-13
P001,Books,C0801,260.74,2023-06-29
P096,Electronics,C0945,290.1,2023-01-01
P020,Electronics,C0663,391.93,2023-07-09
P064,Electronics,C0582,222.48,2023-02-23
P019,Home,C0472,329.86,2023-08-21
P012,Toys,C0478,193.71,2023-06-01
P068,Home,C0019,480.72,2023-04-25
P053,Home,C0357,289.16,2023-12-29
P053,Books,C0617,349.19,2023-08-13
P078,Home,C0750,376.36,2023-09-21
P061,Electronics,C0766,191.83,2023-07-18
P042,Toys,C0166,277.41,2023-12-16
P037,Home,C0929,489.73,2023-06-10
P094,Clothing,C0090,117.93,2023-05-27
P087,Electronics,C0460,49.68,2023-06-16
P046,Toys,C0111,307.19,2023-05-28
P096,Books,C0431,448.89,2023-08-20
P072,Books,C0645,244.74,2023-05-13
P081,Home,C0569,272.26,2023-04-08
P040,Clothing,C0653,52.76,2023-10-06
P029,Home,C0283,178.47,2023-08-10
P084,Toys,C0969,190.59,2023-03-29
P020,Books,C0662,185.21,2023-04-01
P034,Books,C0667,464.75,2023-03-24
P034,Toys,C0673,118.39,2023-04-12
P048,Electronics,C0540,262.09,2023-12-13
P071,Toys,C0280,188.14,2023-04-30
P036,Clothing,C0440,36.26,2023-07-03
P039,Electronics,C0183,66.53,2023-12-26
P062,Books,C0309,390.53,2023-12-25
P018,Electronics,C0599,114.5,2023-03-17
P073,Toys,C0317,103.35,2023-06-28
P033,Toys,C0287,283.85,2023-04-15
P049,Books,C0566,15.51,2023-03-01
P060,Toys,C0043,432.7,2023-03-26
P062,Home,C0066,156.67,2023-06-30
P023,Electronics,C0858,461.3,2023-07-19
P041,Clothing,C0012,276.82,2023-02-11
P095,Toys,C0488,102.75,2023-01-03
P069,Books,C0259,34.28,2023-05-02
P028,Home,C0306,112.49,2023-06-29
P065,Clothing,C0825,250.29,2023-08-04
P061,Clothing,C0411,67.12,2023-07-12
P060,Books,C0839,14.97,2023-03-02
P089,Home,C0611,177.82,2023-02-11
P095,Electronics,C0770,470.82,2023-01-10
P014,Clothing,C0107,307.19,2023-02-05
P032,Toys,C0265,190.69,2023-08-11
P027,Books,C0133,297.88,2023-12-04
P050,Toys,C0111,493.9,2023-01-22
P074,Books,C0267,67.46,2023-03-02
P030,Clothing,C0093,141.78,2023-05-13
P023,Electronics,C0142,489.2,2023-11-06
P014,Toys,C0035,84.51,2023-01-02
P098,Toys,C0589,293.28,2023-04-16
P063,Electronics,C0230,353.01,2023-02-11
P086,Electronics,C0267,303.51,2023-08-14
P023,Home,C0251,160.17,2023-05-17
P014,Toys,C0181,108.93,2023-10-07
P097,Clothing,C0629,232.28,2023-12-04
P072,Home,C0620,167.85,2023-09-15
P076,Books,C0128,452.62,2023-01-28
P001,Clothing,C0662,461.08,2023-02-17
P005,Books,C0936,54.63,2023-06-08
P048,Toys,C0888,25.62,2023-08-04
P069,Home,C0433,213.7,2023-06-03
P017,Home,C0824,53.27,2023-04-09
P095,Home,C0297,145.38,2023-05-11
P001,Books,C0261,249.55,2023-07-03
P080,Clothing,C0032,278.78,2023-12-03
P013,Home,C0474,29.94,2023-04-15
P088,Toys,C0271,328.97,2023-10-13
P023,Books,C0538,451.72,2023-09-18
P044,Home,C0124,310.69,2023-08-10
P042,Toys,C0096,89.26,2023-01-14
P024,Clothing,C0797,454.15,2023-04-24
P010,Clothing,C0215,354.5,2023-02-26
P034,Home,C0788,12.28,2023-06-16
P023,Home,C0239,212.82,2023-08-25
P064,Electronics,C0562,194.8,2023-09-12
P066,Toys,C0387,198.58,2023-08-23
P072,Electronics,C0887,50.19,2023-01-06
P087,Toys,C0507,328.62,2023-05-08
P014,Clothing,C0183,256.27,2023-10-07
P070,Electronics,C0613,17.32,2023-01-03
P089,Electronics,C0825,463.56,2023-10-18
P028,Home,C0341,345.98,2023-01-25
P009,Clothing,C0493,365.85,2023-10-28
P068,Books,C0913,61.47,2023-03-06
P021,Books,C0080,485.9,2023-10-07
P092,Clothing,C0349,433.64,2023-06-28
P061,Clothing,C0540,38.15,2023-02-28
P068,Home,C0943,60.49,2023-04-07
P097,Books,C0395,444.31,2023-09-14
P058,Clothing,C0604,338.53,2023-05-21
P084,Electronics,C0728,163.72,2023-08-04
P099,Toys,C0102,384.79,2023-10-08
P076,Toys,C0389,88.81,2023-09-05
P061,Electronics,C0470,223.7,2023-04-13
P094,Home,C0252,411.19,2023-09-16
P018,Toys,C0422,461.12,2023-09-02
P085,Books,C0398,134.2,2023-04-05
P037,Toys,C0114,30.92,2023-12-11
P036,Books,C0602,265.72,2023-02-19
P047,Toys,C0595,332.28,2023-10-11
P077,Books,C0492,458.91,2023-04-02
P012,Clothing,C0442,214.45,2023-09-03
P046,Home,C0003,224.38,2023-02-16
P071,Books,C0645,479.38,2023-12-24
P004,Books,C0488,469.3,2023-05-12
P036,Toys,C0743,470.54,2023-08-18
P070,Home,C0389,230.13,2023-04-02
P074,Books,C0224,232.79,2023-07-09
P041,Clothing,C0799,382.82,2023-01-10
P096,Home,C0894,277.71,2023-03-16
P065,Home,C0474,292.02,2023-05-31
P014,Books,C0306,82.09,2023-06-27
P092,Books,C0409,420.72,2023-04-17
P045,Books,C0588,201.02,2023-08-29
P020,Electronics,C0234,424.4,2023-05-18
P008,Clothing,C0484,59.36,2023-09-09
P045,Electronics,C0179,60.14,2023-10-21
P076,Electronics,C0174,210.14,2023-07-14
P040,Clothing,C0573,464.1,2023-09-11
P065,Home,C0602,212.02,2023-05-04
P066,Clothing,C0803,10.96,2023-03-24
P089,Home,C0559,188.28,2023-12-20
P069,Clothing,C0545,288.97,2023-10-14
P050,Clothing,C0850,411.6,2023-04-02
P029,Clothing,C0620,93.57,2023-10-18
P015,Clothing,C0920,236.96,2023-12-03
P040,Electronics,C0726,319.83,2023-10-13
P066,Books,C0791,236.01,2023-08-18
P063,Books,C0437,219.63,2023-10-04
P025,Home,C0087,385.78,2023-11-03
P012,Books,C0703,171.02,2023-12-21
P076,Toys,C0486,343.82,2023-03-31
P089,Toys,C0314,462.58,2023-04-26
P029,Clothing,C0364,256.96,2023-11-05
P046,Toys,C0265,151.07,2023-03-08
P051,Home,C0466,245.91,2023-12-08
P025,Toys,C0418,250.85,2023-02-16
P085,Electronics,C0494,201.24,2023-11-13
P020,Home,C0812,346.7,2023-03-04
P010,Books,C0814,482.69,2023-04-07
P083,Books,C0892,82.01,2023-11-04
P036,Books,C0535,474.7,2023-11-12
P035,Books,C0168,182.52,2023-02-06
P086,Electronics,C0714,152.37,2023-02-13
P071,Electronics,C0101,342.25,2023-07-28
P083,Home,C0393,368.66,2023-07-27
P001,Toys,C0664,366.3,2023-02-10
P049,Electronics,C0345,441.91,2023-12-26
P008,Home,C0871,189.8,2023-04-26
P092,Home,C0115,268.38,2023-09-14
P095,Toys,C0065,454.21,2023-06-24
P086,Home,C0378,419.45,2023-08-16
P020,Books,C0870,321.73,2023-01-15
P006,Electronics,C0363,99.91,2023-02-08
P040,Electronics,C0258,211.1,2023-01-04
P065,Home,C0963,417.29,2023-11-22
P094,Clothing,C0380,27.57,2023-01-26
P012,Home,C0360,63.66,2023-10-22
P078,Electronics,C0175,253.86,2023-10-01
P090,Home,C0651,40.1,2023-07-16
P051,Electronics,C0678,423.38,2023-11-09
P024,Home,C0932,273.86,2023-04-14
P083,Books,C0251,148.66,2023-03-25
P095,Books,C0373,389.33,2023-10-11
P013,Books,C0494,426.49,2023-09-23
P022,Home,C0532,179.88,2023-02-25
P044,Electronics,C0461,242.14,2023-12-12
P034,Clothing,C0192,141.02,2023-04-10
P021,Clothing,C0950,59.02,2023-01-21
P036,Home,C0770,362.99,2023-08-01
P079,Home,C0283,35.59,2023-06-15
P049,Clothing,C0444,415.83,2023-11-14
P028,Toys,C0308,250.65,2023-10-12
P094,Books,C0034,413.91,2023-09-13
P043,Home,C0767,304.41,2023-06-05
P040,Clothing,C0862,54.55,2023-05-05
P079,Home,C0777,123.84,2023-11-08
P063,Electronics,C0282,204.67,2023-04-09
P094,Books,C0255,302.63,2023-06-18
P009,Toys,C0131,36.25,2023-09-07
P033,Books,C0813,41.18,2023-07-01
P097,Clothing,C0150,234.11,2023-04-07
P046,Books,C0602,410.65,2023-06-05
P014,Electronics,C0841,103.47,2023-03-07
P023,Books,C0477,336.25,2023-09-12
P056,Toys,C0745,38.16,2023-08-18
P019,Toys,C0494,305.36,2023-12-29
P088,Clothing,C0896,88.83,2023-05-14
P012,Home,C0190,405.4,2023-01-17
P057,Clothing,C0383,466.94,2023-01-07
P045,Clothing,C0841,156.0,2023-07-24
P094,Clothing,C0172,445.77,2023-02-13
P100,Home,C0691,63.95,2023-10-27
P015,Home,C0683,429.56,2023-01-14
P035,Electronics,C0295,197.14,2023-01-29
P054,Toys,C0878,345.99,2023-05-05
P005,Clothing,C0627,473.01,2023-01-26
P084,Home,C0900,143.24,2023-01-19
P089,Electronics,C0629,317.41,2023-10-15
P023,Home,C0215,437.0,2023-01-22
P096,Electronics,C0972,21.69,2023-05-03
P088,Toys,C0027,123.29,2023-02-06
P022,Books,C0120,408.33,2023-07-31
P007,Toys,C0705,494.05,2023-07-15
P039,Clothing,C0574,423.36,2023-03-12
P080,Toys,C0556,320.74,2023-04-10
P067,Books,C0264,82.67,2023-01-28
P019,Clothing,C0873,262.13,2023-08-24
P001,Toys,C0499,317.47,2023-07-08
P069,Clothing,C0781,95.14,2023-12-11
P011,Books,C0544,238.93,2023-06-09
P012,Clothing,C0488,314.41,2023-04-12
P041,Toys,C0576,145.22,2023-04-28
P098,Home,C0724,168.62,2023-02-06
P067,Clothing,C0311,62.11,2023-12-17
P038,Toys,C0422,450.94,2023-05-28
P088,Clothing,C0562,38.32,2023-01-25
P076,Toys,C0822,211.01,2023-03-02
P053,Electronics,C0753,17.28,2023-03-01
P051,Home,C0517,230.28,2023-08-11
P052,Toys,C0443,469.8,2023-11-15
P058,Books,C0548,311.41,2023-12-19
P041,Electronics,C0208,359.59,2023-02-19
P050,Toys,C0641,458.76,2023-02-24
P056,Home,C0130,473.93,2023-08-08
P020,Home,C0421,241.87,2023-11-11
P083,Clothing,C0028,183.15,2023-10-17
P034,Electronics,C0736,498.33,2023-11-19
P014,Clothing,C0631,27.0,2023-10-19
P058,Home,C0286,363.29,2023-12-30
P076,Home,C0478,370.14,2023-10-25
P038,Toys,C0138,14.52,2023-04-03
P012,Toys,C0525,404.53,2023-11-18
P020,Toys,C0351,182.24,2023-02-16
P007,Clothing,C0453,456.26,2023-01-20
P097,Electronics,C0118,398.36,2023-01-16
P017,Books,C0978,106.47,2023-06-22
P019,Books,C0904,221.2,2023-03-30
P032,Electronics,C0369,133.85,2023-06-19
P092,Electronics,C0032,203.24,2023-09-21
P085,Home,C0841,152.72,2023-11-26
P042,Toys,C0087,379.52,2023-02-01
P055,Home,C0251,372.5,2023-03-25
P016,Electronics,C0080,471.94,2023-03-21
P030,Toys,C0397,455.77,2023-05-02
P006,Electronics,C0183,190.77,2023-09-07
P066,Home,C0574,90.69,2023-12-14
P037,Toys,C0416,147.92,2023-03-30
P047,Clothing,C0957,214.31,2023-03-19
P066,Toys,C0125,94.59,2023-07-10
P052,Books,C0963,120.19,2023-10-24
P078,Home,C0920,74.76,2023-09-28
P064,Electronics,C0297,427.45,2023-03-12
P022,Electronics,C0218,101.67,2023-08-30
P018,Home,C0616,116.6,2023-06-30
P014,Clothing,C0507,248.95,2023-09-13
P098,Home,C0776,226.53,2023-01-30
P080,Toys,C0394,35.12,2023-07-27
P025,Books,C0661,444.8,2023-11-06
P027,Electronics,C0919,204.29,2023-07-12
P002,Clothing,C0995,483.5,2023-12-27
P036,Clothing,C0912,499.06,2023-10-21
P059,Electronics,C0963,127.46,2023-09-08
P059,Toys,C0457,286.11,2023-10-25
P031,Clothing,C0823,160.51,2023-04-13
P009,Clothing,C0258,177.77,2023-09-16
P053,Toys,C0757,197.33,2023-06-23
P001,Books,C0493,244.38,2023-05-26
P013,Electronics,C0644,251.33,2023-02-08
P064,Electronics,C0013,455.27,2023-04-19
P036,Books,C0439,204.54,2023-11-17
P020,Toys,C0893,404.71,2023-02-08
P015,Books,C0122,498.15,2023-03-07
P016,Home,C0280,27.7,2023-02-16
P034,Toys,C0039,153.13,2023-05-29
P033,Home,C0442,149.98,2023-03-20
P074,Toys,C0580,201.44,2023-01-30
P058,Books,C0712,57.97,2023-05-05
P046,Books,C0807,471.25,2023-09-24
P008,Toys,C0731,365.31,2023-12-15
P030,Electronics,C0507,132.36,2023-08-07
P039,Clothing,C0506,353.85,2023-03-09
P013,Electronics,C0500,253.31,2023-10-24
P068,Electronics,C0559,419.66,2023-08-09
P024,Home,C0439,435.14,2023-09-04
P074,Toys,C0478,137.47,2023-04-22
P022,Electronics,C0953,418.72,2023-01-01
P068,Home,C0381,426.78,2023-12-30
P026,Clothing,C0666,151.4,2023-08-02
P083,Clothing,C0421,226.63,2023-08-06
P080,Home,C0470,413.27,2023-04-01
P027,Clothing,C0270,143.72,2023-01-03
P022,Books,C0682,471.08,2023-12-08
P089,Books,C0019,63.11,2023-12-25
P089,Electronics,C0322,109.5,2023-03-25
P094,Books,C0366,262.76,2023-11-06
P038,Home,C0622,348.9,2023-02-23
P048,Electronics,C0381,487.26,2023-05-04
P017,Electronics,C0436,34.08,2023-01-17
P003,Clothing,C0863,124.77,2023-01-28
P093,Toys,C0521,355.32,2023-01-07
P097,Toys,C0834,298.21,2023-02-02
P019,Electronics,C0574,464.05,2023-09-11
P010,Clothing,C0149,286.82,2023-10-11
P050,Toys,C0454,261.95,2023-06-07
P050,Home,C0891,478.41,2023-12-22
P041,Toys,C0943,187.27,2023-08-05
P026,Books,C0811,361.02,2023-07-26
P094,Books,C0456,173.34,2023-02-21
P082,Toys,C0708,194.45,2023-05-11
P035,Toys,C0725,361.69,2023-10-29
P011,Home,C0886,187.03,2023-01-13
P013,Toys,C0914,466.58,2023-04-05
P058,Toys,C0866,308.79,2023-05-16
