transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,status
4290,179,2024-03-05,4091.06,EUR,DEBIT,MOBILE,POSTED
4291,43,2024-02-11,2878.46,GBP,TRANSFER,ONLINE,POSTED
4292,74,2024-01-17,2622.1,GBP,TRANSFER,ONLINE,PENDING
4293,307,2024-01-22,2398.51,USD,TRANSFER,ATM,REVERSED
4294,0,2024-02-02,2180.03,GBP,DEBIT,ATM,REVERSED
4295,497,2024-01-05,1373.7,EUR,DEBIT,BRANCH,REVERSED
4296,0,2024-02-12,4352.46,USD,TRANSFER,ONLINE,PENDING
4297,269,2024-02-21,2001.83,GBP,CREDIT,ATM,PENDING
4298,0,2024-02-04,2084.73,EUR,CREDIT,ONLINE,REVERSED
4299,0,2024-02-20,205.47,USD,CREDIT,BRANCH,REVERSED
4300,206,2024-03-22,3502.88,USD,DEBIT,ATM,REVERSED
4301,0,2024-01-27,1976.04,GBP,CREDIT,ATM,POSTED
4302,0,2024-01-20,3553.28,USD,CREDIT,MOBILE,REVERSED
4303,0,2024-03-28,768.67,GBP,CREDIT,ATM,POSTED
4304,450,2024-02-15,4849.28,GBP,TRANSFER,ONLINE,REVERSED
4305,0,2024-01-03,3368.21,USD,CREDIT,BRANCH,REVERSED
4306,0,2024-01-21,1932.0,USD,CREDIT,ONLINE,REVERSED
4307,0,2024-03-02,3207.1,USD,CREDIT,MOBILE,POSTED
4308,0,2024-03-19,3884.03,EUR,CREDIT,BRANCH,POSTED
4309,0,2024-03-13,3485.14,EUR,TRANSFER,ATM,PENDING
4310,0,2024-02-17,343.54,GBP,TRANSFER,BRANCH,PENDING
4311,0,2024-02-09,3020.47,EUR,CREDIT,ONLINE,REVERSED
4312,0,2024-02-05,3099.94,EUR,TRANSFER,ONLINE,REVERSED
4313,172,2024-03-25,2852.25,USD,CREDIT,MOBILE,PENDING
4314,0,2024-02-10,2912.16,EUR,CREDIT,ATM,PENDING
4315,0,2024-03-19,1317.36,GBP,DEBIT,BRANCH,POSTED
4316,221,2024-03-09,2354.28,USD,DEBIT,BRANCH,PENDING
4317,89,2024-01-19,3629.89,GBP,CREDIT,ATM,PENDING
4318,0,2024-03-29,1205.71,EUR,CREDIT,ONLINE,PENDING
4319,0,2024-02-29,625.82,EUR,TRANSFER,ATM,POSTED
4320,0,2024-02-12,3217.6,USD,CREDIT,ONLINE,PENDING
4321,0,2024-02-03,1202.72,EUR,TRANSFER,BRANCH,REVERSED
4322,0,2024-01-18,865.57,USD,CREDIT,BRANCH,PENDING
4323,0,2024-01-29,1713.7,GBP,TRANSFER,MOBILE,PENDING
4324,0,2024-03-09,1644.67,GBP,CREDIT,MOBILE,POSTED
4325,0,2024-02-10,759.09,EUR,TRANSFER,BRANCH,PENDING
4326,0,2024-01-03,4170.12,GBP,TRANSFER,BRANCH,PENDING
4327,,2024-02-08,4164.49,USD,TRANSFER,ATM,REVERSED
4328,0,2024-01-06,777.76,GBP,CREDIT,ATM,POSTED
4329,0,2024-01-31,1067.81,GBP,TRANSFER,BRANCH,PENDING
4330,0,2024-01-03,2325.61,USD,CREDIT,MOBILE,REVERSED
4331,,2024-02-02,3647.94,USD,TRANSFER,MOBILE,REVERSED
4332,420,2024-03-29,1228.54,USD,DEBIT,BRANCH,REVERSED
4333,0,2024-02-13,4973.48,GBP,TRANSFER,ONLINE,PENDING
4334,190,2024-02-21,186.36,USD,DEBIT,ONLINE,REVERSED
4335,51,2024-01-03,390.09,USD,TRANSFER,ATM,REVERSED
4336,388,2024-01-14,2192.21,EUR,CREDIT,MOBILE,REVERSED
4337,138,2024-03-14,168.18,GBP,CREDIT,ONLINE,REVERSED
4338,0,2024-03-28,490.24,GBP,DEBIT,ATM,REVERSED
4339,296,2024-01-31,3323.25,GBP,CREDIT,MOBILE,PENDING
4340,0,2024-02-15,4991.07,USD,CREDIT,ONLINE,PENDING
4341,407,2024-02-15,3516.45,GBP,CREDIT,ATM,PENDING
4342,0,2024-01-17,665.06,GBP,DEBIT,BRANCH,POSTED
4343,118,2024-02-14,4101.54,EUR,TRANSFER,ATM,POSTED
4344,0,2024-01-07,3018.4,USD,DEBIT,MOBILE,REVERSED
4345,0,2024-03-19,1134.33,USD,TRANSFER,ONLINE,PENDING
4346,0,2024-03-13,2070.82,EUR,TRANSFER,BRANCH,REVERSED
4347,100,2024-03-26,56.01,EUR,CREDIT,ONLINE,PENDING
4348,223,2024-02-16,2804.04,EUR,CREDIT,ATM,REVERSED
4349,0,2024-02-13,908.19,GBP,CREDIT,ONLINE,REVERSED
4350,0,2024-03-16,4729.93,GBP,DEBIT,ONLINE,REVERSED
4351,267,2024-02-19,2146.39,GBP,DEBIT,ATM,POSTED
4352,0,2024-01-26,3984.02,EUR,DEBIT,BRANCH,REVERSED
4353,0,2024-02-11,4333.82,USD,DEBIT,ATM,REVERSED
4354,0,2024-03-23,2733.22,EUR,CREDIT,BRANCH,PENDING
4355,388,2024-02-10,2258.07,USD,TRANSFER,BRANCH,PENDING
4356,358,2024-01-28,905.14,GBP,CREDIT,BRANCH,PENDING
4357,56,2024-03-07,488.68,GBP,TRANSFER,BRANCH,POSTED
4358,0,2024-02-27,938.71,EUR,TRANSFER,BRANCH,POSTED
4359,0,2024-03-11,4127.82,GBP,TRANSFER,ATM,REVERSED
4360,0,2024-02-26,4187.67,GBP,CREDIT,BRANCH,POSTED
4361,0,2024-02-05,4309.91,EUR,CREDIT,MOBILE,REVERSED
4362,0,2024-01-04,4730.65,USD,TRANSFER,ONLINE,POSTED
4363,0,2024-02-04,4873.91,EUR,DEBIT,ONLINE,PENDING
4364,0,2024-01-27,4557.18,EUR,DEBIT,ATM,REVERSED
4365,0,2024-02-20,4600.75,USD,CREDIT,ATM,REVERSED
4366,0,2024-02-23,3307.34,USD,CREDIT,ATM,REVERSED
4367,0,2024-02-29,1886.71,GBP,TRANSFER,BRANCH,POSTED
4368,0,2024-03-24,2414.42,EUR,TRANSFER,MOBILE,POSTED
4369,255,2024-01-19,209.94,GBP,TRANSFER,MOBILE,REVERSED
4370,0,2024-02-08,515.79,USD,TRANSFER,ONLINE,POSTED
4371,0,2024-03-26,810.01,USD,TRANSFER,BRANCH,PENDING
4372,0,2024-02-24,2336.87,EUR,TRANSFER,ATM,PENDING
4373,0,2024-03-28,3763.9,GBP,TRANSFER,ATM,PENDING
4374,128,2024-03-13,166.92,GBP,TRANSFER,MOBILE,REVERSED
4375,0,2024-02-08,654.31,GBP,DEBIT,MOBILE,REVERSED
4376,0,2024-03-11,346.69,USD,TRANSFER,ATM,POSTED
4377,0,2024-03-10,711.87,USD,CREDIT,ATM,PENDING
4378,0,2024-01-16,4803.67,EUR,DEBIT,ONLINE,REVERSED
4379,373,2024-01-18,3905.01,USD,DEBIT,MOBILE,POSTED
4380,0,2024-01-15,2117.79,GBP,DEBIT,MOBILE,PENDING
4381,263,2024-01-02,708.68,GBP,DEBIT,ONLINE,PENDING
4382,0,2024-03-05,4137.95,EUR,TRANSFER,ATM,POSTED
4383,0,2024-02-27,1197.33,USD,DEBIT,MOBILE,PENDING
4384,0,2024-02-02,1887.53,EUR,TRANSFER,BRANCH,POSTED
4385,0,2024-01-21,3672.29,USD,DEBIT,ATM,POSTED
4386,125,2024-01-25,434.82,USD,CREDIT,MOBILE,REVERSED
4387,0,2024-01-29,1695.03,GBP,CREDIT,ATM,PENDING
4388,41,2024-03-03,3496.6,EUR,DEBIT,BRANCH,PENDING
4389,0,2024-01-08,4466.37,USD,DEBIT,ONLINE,PENDING
4390,357,2024-02-18,25.06,EUR,CREDIT,BRANCH,REVERSED
4391,389,2024-03-22,3156.35,GBP,CREDIT,ONLINE,POSTED
4392,0,2024-03-12,1295.08,GBP,CREDIT,MOBILE,PENDING
4393,0,2024-03-26,2178.48,EUR,DEBIT,MOBILE,PENDING
4394,0,2024-02-11,4708.77,GBP,TRANSFER,MOBILE,REVERSED
4395,0,2024-01-30,4213.95,GBP,CREDIT,ONLINE,POSTED
4396,0,2024-01-23,1321.72,USD,TRANSFER,MOBILE,PENDING
4397,255,2024-02-03,4972.73,USD,DEBIT,ATM,PENDING
4398,0,2024-03-09,4294.07,GBP,CREDIT,MOBILE,REVERSED
4399,431,2024-01-15,2707.47,USD,CREDIT,ATM,PENDING
4400,83,2024-03-02,258.27,GBP,TRANSFER,BRANCH,REVERSED
4401,,2024-02-08,4013.93,USD,DEBIT,ATM,POSTED
4402,0,2024-03-14,2363.81,USD,CREDIT,BRANCH,PENDING
4403,0,2024-02-14,2092.22,USD,DEBIT,MOBILE,POSTED
4404,0,2024-03-28,2883.5,USD,TRANSFER,BRANCH,PENDING
4405,348,2024-01-04,3791.3,GBP,DEBIT,BRANCH,REVERSED
4406,0,2024-02-14,3708.47,EUR,CREDIT,MOBILE,REVERSED
4407,0,2024-03-17,910.8,GBP,TRANSFER,MOBILE,POSTED
4408,0,2024-01-17,4657.51,GBP,CREDIT,ATM,REVERSED
4409,226,2024-02-26,4451.96,USD,TRANSFER,BRANCH,PENDING
4410,0,2024-03-24,1026.4,GBP,CREDIT,ONLINE,PENDING
4411,0,2024-02-29,2946.71,GBP,CREDIT,ATM,REVERSED
4412,28,2024-02-26,3796.69,USD,DEBIT,ONLINE,REVERSED
4413,0,2024-01-23,937.97,EUR,CREDIT,ONLINE,PENDING
4414,0,2024-01-30,963.77,EUR,DEBIT,ONLINE,POSTED
4415,0,2024-01-30,1261.9,USD,DEBIT,MOBILE,REVERSED
4416,427,2024-02-18,2830.43,USD,TRANSFER,ONLINE,REVERSED
4417,204,2024-03-19,1719.61,EUR,DEBIT,BRANCH,PENDING
4418,0,2024-02-20,1616.27,EUR,TRANSFER,BRANCH,POSTED
4419,0,2024-02-13,1212.96,GBP,DEBIT,ATM,PENDING
4420,135,2024-02-02,2655.78,GBP,CREDIT,BRANCH,REVERSED
4421,0,2024-02-13,1227.8,EUR,TRANSFER,ATM,PENDING
4422,0,2024-02-14,4815.46,EUR,TRANSFER,ATM,PENDING
4423,0,2024-02-26,2051.58,USD,DEBIT,BRANCH,PENDING
4424,245,2024-03-12,4298.34,USD,TRANSFER,MOBILE,REVERSED
4425,0,2024-03-27,902.95,EUR,TRANSFER,ONLINE,POSTED
4426,0,2024-01-10,4585.35,EUR,DEBIT,BRANCH,REVERSED
4427,0,2024-02-23,4612.6,GBP,TRANSFER,ONLINE,REVERSED
4428,289,2024-03-08,3883.9,EUR,TRANSFER,MOBILE,POSTED
4429,358,2024-01-10,1258.74,EUR,CREDIT,BRANCH,PENDING
4430,0,2024-01-15,2369.97,GBP,TRANSFER,MOBILE,PENDING
4431,0,2024-02-24,42.7,EUR,DEBIT,ATM,PENDING
4432,0,2024-02-11,393.83,EUR,DEBIT,MOBILE,PENDING
4433,0,2024-01-11,751.16,EUR,DEBIT,ONLINE,REVERSED
4434,,2024-01-01,412.26,USD,CREDIT,BRANCH,PENDING
4435,34,2024-02-20,1377.86,USD,TRANSFER,ONLINE,REVERSED
4436,34,2024-01-08,4342.35,USD,CREDIT,MOBILE,POSTED
4437,163,2024-03-24,3698.87,EUR,CREDIT,ONLINE,PENDING
4438,0,2024-03-14,2237.14,USD,DEBIT,ATM,POSTED
4439,203,2024-01-08,2406.93,USD,CREDIT,ONLINE,POSTED
4440,0,2024-02-17,2538.94,USD,DEBIT,ONLINE,REVERSED
4441,0,2024-02-20,2675.01,GBP,DEBIT,MOBILE,POSTED
4442,442,2024-02-03,1678.53,GBP,DEBIT,ONLINE,POSTED
4443,0,2024-01-10,1340.19,GBP,TRANSFER,BRANCH,REVERSED
4444,,2024-03-20,3171.7,EUR,DEBIT,BRANCH,POSTED
4445,,2024-03-13,2162.0,GBP,CREDIT,ONLINE,POSTED
4446,0,2024-02-14,369.0,EUR,DEBIT,ATM,REVERSED
4447,0,2024-02-15,632.51,EUR,TRANSFER,ONLINE,REVERSED
4448,0,2024-01-01,4156.87,GBP,TRANSFER,ONLINE,PENDING
4449,0,2024-03-05,808.47,EUR,CREDIT,BRANCH,PENDING
4450,39,2024-02-24,4211.75,GBP,TRANSFER,MOBILE,POSTED
4451,0,2024-01-22,4868.0,USD,CREDIT,MOBILE,PENDING
4452,0,2024-01-15,4974.6,USD,DEBIT,BRANCH,REVERSED
4453,423,2024-01-31,2914.54,EUR,CREDIT,ONLINE,PENDING
4454,0,2024-03-07,4628.46,EUR,TRANSFER,ATM,POSTED
4455,0,2024-03-14,4762.4,USD,TRANSFER,MOBILE,POSTED
4456,330,2024-02-25,3541.69,USD,CREDIT,ONLINE,PENDING
4457,0,2024-03-22,1529.28,GBP,CREDIT,BRANCH,REVERSED
4458,265,2024-03-04,824.79,USD,CREDIT,MOBILE,POSTED
4459,0,2024-02-21,3763.66,USD,DEBIT,ATM,POSTED
4460,0,2024-03-14,235.33,EUR,CREDIT,ATM,REVERSED
4461,0,2024-02-07,2355.03,USD,DEBIT,ATM,REVERSED
4462,0,2024-02-06,48.41,EUR,CREDIT,BRANCH,PENDING
4463,0,2024-02-23,638.1,EUR,CREDIT,MOBILE,REVERSED
4464,355,2024-01-18,630.33,USD,TRANSFER,ONLINE,POSTED
4465,0,2024-03-17,1155.41,GBP,DEBIT,BRANCH,REVERSED
4466,467,2024-01-13,3394.17,EUR,CREDIT,ONLINE,POSTED
4467,58,2024-02-28,922.55,EUR,CREDIT,BRANCH,POSTED
4468,0,2024-02-12,2106.1,EUR,DEBIT,ATM,REVERSED
4469,0,2024-03-19,3986.13,EUR,CREDIT,BRANCH,PENDING
4470,83,2024-01-21,2876.47,GBP,DEBIT,BRANCH,REVERSED
4471,0,2024-02-23,4558.06,USD,CREDIT,ATM,PENDING
4472,0,2024-03-17,100.38,EUR,DEBIT,MOBILE,POSTED
4473,,2024-02-29,3643.24,EUR,CREDIT,BRANCH,POSTED
4474,0,2024-01-26,717.1,GBP,DEBIT,ATM,REVERSED
4475,28,2024-02-25,1503.77,USD,CREDIT,ATM,REVERSED
4476,0,2024-01-19,2258.6,USD,DEBIT,BRANCH,PENDING
4477,0,2024-01-07,3572.28,USD,DEBIT,ONLINE,POSTED
4478,0,2024-03-04,2993.86,GBP,TRANSFER,ATM,REVERSED
4479,0,2024-02-16,4057.31,USD,TRANSFER,ONLINE,REVERSED
4480,0,2024-01-30,3419.87,USD,TRANSFER,ATM,PENDING
4481,0,2024-01-28,3696.97,GBP,TRANSFER,ONLINE,REVERSED
4482,0,2024-03-06,2344.58,GBP,DEBIT,BRANCH,PENDING
4483,0,2024-03-06,493.94,EUR,DEBIT,ATM,PENDING
4484,0,2024-02-13,1243.51,GBP,DEBIT,ATM,POSTED
4485,216,2024-02-09,508.25,EUR,DEBIT,BRANCH,PENDING
4486,11,2024-03-22,2850.71,USD,DEBIT,MOBILE,POSTED
4487,0,2024-01-30,1734.86,USD,DEBIT,MOBILE,POSTED
4488,0,2024-01-17,1633.94,EUR,CREDIT,ATM,PENDING
4489,166,2024-03-09,4296.14,EUR,TRANSFER,BRANCH,REVERSED
4490,26,2024-02-04,760.28,GBP,TRANSFER,BRANCH,PENDING
4491,0,2024-01-10,394.4,GBP,DEBIT,BRANCH,PENDING
4492,67,2024-02-11,1163.62,EUR,CREDIT,ATM,REVERSED
4493,0,2024-02-01,4111.66,GBP,CREDIT,ATM,PENDING
4494,,2024-01-29,3646.4,USD,TRANSFER,BRANCH,POSTED
4495,0,2024-03-01,551.27,GBP,CREDIT,BRANCH,PENDING
4496,0,2024-01-16,4470.79,USD,CREDIT,ONLINE,POSTED
4497,323,2024-03-24,658.17,USD,CREDIT,ONLINE,POSTED
4498,220,2024-01-16,3725.16,EUR,DEBIT,BRANCH,REVERSED
4499,0,2024-02-10,657.99,EUR,CREDIT,MOBILE,POSTED
4500,0,2024-02-07,770.06,USD,TRANSFER,MOBILE,REVERSED
4501,341,2024-03-24,2100.71,USD,CREDIT,ATM,PENDING
4502,0,2024-01-28,3463.96,USD,DEBIT,ATM,REVERSED
4503,19,2024-01-14,221.61,USD,CREDIT,ATM,POSTED
4504,,2024-03-17,744.85,GBP,TRANSFER,ATM,REVERSED
4505,0,2024-01-05,1405.96,USD,TRANSFER,ATM,PENDING
4506,284,2024-03-07,570.29,GBP,CREDIT,BRANCH,POSTED
4507,0,2024-03-28,1766.75,USD,TRANSFER,ATM,PENDING
4508,0,2024-03-25,2956.47,USD,CREDIT,ONLINE,PENDING
4509,0,2024-03-08,172.34,USD,DEBIT,MOBILE,POSTED
4510,370,2024-03-22,4917.6,EUR,TRANSFER,BRANCH,PENDING
4511,0,2024-01-25,2291.05,USD,CREDIT,BRANCH,POSTED
4512,0,2024-01-29,3636.03,GBP,DEBIT,ONLINE,POSTED
4513,309,2024-02-26,4761.55,GBP,TRANSFER,BRANCH,POSTED
4514,0,2024-02-14,4884.74,GBP,TRANSFER,ONLINE,PENDING
4515,0,2024-01-11,1301.8,USD,CREDIT,ATM,PENDING
4516,0,2024-03-06,3616.37,USD,CREDIT,ATM,REVERSED
4517,0,2024-03-03,4466.18,EUR,CREDIT,BRANCH,PENDING
4518,0,2024-02-14,3344.51,USD,CREDIT,ONLINE,PENDING
4519,0,2024-01-12,2519.4,GBP,TRANSFER,MOBILE,POSTED
4520,0,2024-01-19,82.27,EUR,DEBIT,BRANCH,REVERSED
4521,177,2024-02-24,1657.05,EUR,DEBIT,MOBILE,REVERSED
4522,0,2024-01-31,93.12,EUR,DEBIT,MOBILE,PENDING
4523,0,2024-03-02,542.22,EUR,CREDIT,ATM,PENDING
4524,0,2024-03-02,3366.82,EUR,DEBIT,ONLINE,PENDING
4525,0,2024-01-18,4769.73,USD,CREDIT,BRANCH,POSTED
4526,0,2024-02-13,1479.64,EUR,TRANSFER,ATM,REVERSED
4527,0,2024-03-11,4214.81,GBP,CREDIT,MOBILE,REVERSED
4528,0,2024-03-07,2550.5,EUR,CREDIT,MOBILE,POSTED
4529,0,2024-01-02,1011.79,USD,DEBIT,ONLINE,REVERSED
4530,0,2024-01-04,2901.74,USD,DEBIT,BRANCH,POSTED
4531,0,2024-03-20,4684.26,EUR,CREDIT,BRANCH,POSTED
4532,0,2024-03-13,2832.4,GBP,CREDIT,BRANCH,PENDING
4533,0,2024-02-19,763.87,GBP,CREDIT,ONLINE,PENDING
4534,0,2024-03-18,3992.44,EUR,DEBIT,BRANCH,POSTED
4535,0,2024-02-11,3159.55,EUR,DEBIT,ONLINE,POSTED
4536,0,2024-01-17,1123.05,USD,DEBIT,BRANCH,PENDING
4537,,2024-02-27,4265.72,EUR,DEBIT,BRANCH,POSTED
4538,0,2024-03-07,2819.75,EUR,CREDIT,ATM,REVERSED
4539,84,2024-03-05,4412.93,EUR,CREDIT,ATM,PENDING
4540,0,2024-01-06,3548.48,EUR,DEBIT,ONLINE,REVERSED
4541,0,2024-03-08,2767.07,USD,CREDIT,ATM,REVERSED
4542,0,2024-01-25,2082.0,USD,DEBIT,MOBILE,PENDING
4543,0,2024-03-11,4051.76,USD,CREDIT,BRANCH,POSTED
4544,0,2024-01-21,3996.42,USD,TRANSFER,ONLINE,PENDING
4545,0,2024-02-20,957.77,EUR,DEBIT,MOBILE,POSTED
4546,0,2024-02-08,1835.59,EUR,DEBIT,ATM,REVERSED
4547,0,2024-01-20,1901.91,USD,TRANSFER,ATM,PENDING
4548,309,2024-02-01,3348.01,USD,DEBIT,MOBILE,POSTED
4549,0,2024-02-28,4653.47,EUR,TRANSFER,ATM,POSTED
4550,411,2024-03-19,626.85,USD,CREDIT,ONLINE,PENDING
4551,,2024-02-22,2801.43,GBP,DEBIT,BRANCH,POSTED
4552,112,2024-02-03,393.38,EUR,DEBIT,ATM,REVERSED
4553,0,2024-03-12,3167.81,USD,DEBIT,BRANCH,POSTED
4554,0,2024-01-30,783.71,GBP,DEBIT,MOBILE,REVERSED
4555,0,2024-02-09,1559.78,EUR,TRANSFER,BRANCH,PENDING
4556,0,2024-02-05,3962.13,USD,CREDIT,ATM,PENDING
4557,0,2024-03-05,2294.4,EUR,DEBIT,ATM,POSTED
4558,0,2024-02-15,3814.87,USD,CREDIT,BRANCH,PENDING
4559,0,2024-01-20,2289.17,GBP,CREDIT,BRANCH,POSTED
4560,0,2024-02-04,137.58,EUR,CREDIT,BRANCH,PENDING
4561,0,2024-03-15,3067.57,GBP,CREDIT,ATM,REVERSED
4562,126,2024-03-18,533.61,EUR,CREDIT,BRANCH,POSTED
4563,0,2024-03-21,2023.2,USD,DEBIT,ATM,PENDING
4564,0,2024-01-22,2133.71,USD,CREDIT,ONLINE,POSTED
4565,,2024-03-12,228.32,USD,CREDIT,ONLINE,POSTED
4566,0,2024-01-05,406.99,GBP,TRANSFER,MOBILE,REVERSED
4567,0,2024-02-22,3934.24,EUR,CREDIT,ONLINE,PENDING
4568,0,2024-02-06,107.57,USD,CREDIT,BRANCH,REVERSED
4569,0,2024-03-17,1502.27,GBP,CREDIT,BRANCH,REVERSED
4570,0,2024-01-09,2337.02,GBP,DEBIT,MOBILE,POSTED
4571,0,2024-01-07,4606.84,USD,CREDIT,ATM,POSTED
4572,0,2024-01-29,3269.56,USD,TRANSFER,BRANCH,REVERSED
4573,0,2024-01-26,4079.55,EUR,CREDIT,ATM,POSTED
4574,37,2024-02-26,533.98,GBP,CREDIT,ATM,POSTED
4575,0,2024-01-04,851.94,EUR,CREDIT,BRANCH,PENDING
4576,0,2024-02-15,1671.6,GBP,CREDIT,MOBILE,PENDING
4577,0,2024-01-30,3328.25,GBP,CREDIT,MOBILE,REVERSED
4578,191,2024-01-21,1144.83,EUR,CREDIT,ATM,POSTED
4579,,2024-02-16,1219.77,EUR,DEBIT,BRANCH,REVERSED
4580,0,2024-03-15,2918.45,USD,TRANSFER,MOBILE,PENDING
4581,0,2024-02-19,3588.45,GBP,TRANSFER,MOBILE,REVERSED
4582,120,2024-01-14,4972.25,EUR,TRANSFER,BRANCH,PENDING
4583,0,2024-01-20,1365.96,USD,TRANSFER,ONLINE,POSTED
4584,415,2024-03-12,4113.59,GBP,CREDIT,BRANCH,REVERSED
4585,0,2024-03-20,768.02,USD,TRANSFER,MOBILE,REVERSED
4586,0,2024-01-12,1304.61,EUR,DEBIT,BRANCH,REVERSED
4587,0,2024-01-16,4472.84,USD,TRANSFER,MOBILE,PENDING
4588,220,2024-01-01,1827.09,GBP,TRANSFER,ATM,PENDING
4589,422,2024-02-10,2313.08,EUR,DEBIT,ATM,PENDING
4590,0,2024-01-04,1966.61,GBP,TRANSFER,ONLINE,PENDING
4591,201,2024-02-08,2003.82,GBP,TRANSFER,MOBILE,POSTED
4592,0,2024-02-07,3313.45,GBP,TRANSFER,BRANCH,PENDING
4593,0,2024-01-30,2996.9,EUR,CREDIT,ONLINE,PENDING
4594,0,2024-01-13,3621.77,USD,CREDIT,ONLINE,PENDING
4595,0,2024-03-18,4168.92,GBP,DEBIT,BRANCH,POSTED
4596,0,2024-01-23,1947.76,EUR,DEBIT,ATM,REVERSED
4597,0,2024-01-15,3336.44,GBP,DEBIT,ATM,PENDING
4598,0,2024-02-23,353.0,GBP,CREDIT,ONLINE,REVERSED
4599,0,2024-02-02,4839.75,GBP,TRANSFER,ATM,POSTED
4600,437,2024-01-30,7.04,GBP,TRANSFER,ONLINE,REVERSED
4601,271,2024-02-08,3330.38,USD,TRANSFER,ATM,REVERSED
4602,0,2024-03-12,4263.63,USD,DEBIT,ONLINE,REVERSED
4603,37,2024-01-08,1319.22,USD,TRANSFER,ATM,PENDING
4604,0,2024-02-29,4743.49,EUR,TRANSFER,MOBILE,PENDING
4605,371,2024-02-23,351.97,EUR,DEBIT,ATM,REVERSED
4606,0,2024-01-18,105.94,EUR,DEBIT,MOBILE,PENDING
4607,0,2024-02-19,316.59,GBP,TRANSFER,ONLINE,POSTED
4608,0,2024-02-22,1309.73,EUR,TRANSFER,MOBILE,REVERSED
4609,0,2024-03-05,947.18,GBP,TRANSFER,ATM,PENDING
4610,222,2024-02-05,75.74,EUR,DEBIT,ONLINE,REVERSED
4611,0,2024-03-14,3671.13,GBP,DEBIT,BRANCH,POSTED
4612,273,2024-01-20,4427.67,GBP,CREDIT,MOBILE,POSTED
4613,0,2024-03-18,1202.76,GBP,CREDIT,BRANCH,POSTED
4614,160,2024-01-24,4535.08,USD,CREDIT,BRANCH,PENDING
4615,0,2024-02-05,3800.84,EUR,TRANSFER,MOBILE,REVERSED
4616,,2024-02-25,2536.97,EUR,DEBIT,BRANCH,POSTED
4617,0,2024-02-24,1288.26,GBP,TRANSFER,ATM,PENDING
4618,0,2024-03-02,426.78,USD,CREDIT,BRANCH,REVERSED
4619,0,2024-03-29,279.88,GBP,CREDIT,ONLINE,PENDING
4620,0,2024-03-19,261.6,USD,TRANSFER,ATM,REVERSED
4621,0,2024-02-04,4772.69,EUR,CREDIT,ONLINE,POSTED
4622,0,2024-02-20,1976.95,EUR,DEBIT,ONLINE,POSTED
4623,0,2024-02-08,363.23,EUR,DEBIT,BRANCH,PENDING
4624,0,2024-03-16,2839.3,USD,CREDIT,ONLINE,REVERSED
4625,0,2024-03-14,978.63,USD,CREDIT,BRANCH,PENDING
4626,0,2024-03-23,4080.8,USD,TRANSFER,MOBILE,PENDING
4627,0,2024-01-10,322.89,GBP,DEBIT,MOBILE,PENDING
4628,0,2024-03-08,2129.06,USD,CREDIT,MOBILE,PENDING
4629,0,2024-01-21,1824.47,GBP,CREDIT,ONLINE,POSTED
4630,0,2024-01-02,2715.66,USD,CREDIT,ONLINE,POSTED
4631,,2024-03-06,3497.43,GBP,DEBIT,BRANCH,REVERSED
4632,0,2024-03-06,2332.22,EUR,DEBIT,ATM,PENDING
4633,0,2024-03-07,2624.3,EUR,DEBIT,MOBILE,POSTED
4634,,2024-02-15,3812.72,USD,TRANSFER,BRANCH,POSTED
4635,0,2024-03-01,669.54,EUR,TRANSFER,MOBILE,POSTED
4636,0,2024-01-18,2724.31,USD,TRANSFER,ATM,PENDING
4637,0,2024-01-21,2450.79,GBP,CREDIT,ONLINE,REVERSED
4638,0,2024-01-09,785.89,GBP,TRANSFER,BRANCH,PENDING
4639,0,2024-03-28,3547.16,EUR,CREDIT,ATM,POSTED
4640,0,2024-03-20,1518.57,GBP,CREDIT,ONLINE,POSTED
4641,0,2024-01-23,1040.75,EUR,DEBIT,ONLINE,PENDING
4642,0,2024-02-27,674.07,EUR,CREDIT,ATM,POSTED
4643,,2024-03-08,1155.34,GBP,DEBIT,BRANCH,REVERSED
4644,0,2024-03-22,1374.02,USD,CREDIT,ONLINE,REVERSED
4645,0,2024-02-25,3837.83,EUR,TRANSFER,ATM,REVERSED
4646,0,2024-02-23,3547.61,EUR,DEBIT,MOBILE,PENDING
4647,0,2024-03-12,2356.76,GBP,CREDIT,ATM,POSTED
4648,0,2024-01-01,1271.94,USD,CREDIT,ATM,POSTED
4649,0,2024-02-25,1955.43,GBP,CREDIT,ATM,POSTED
4650,0,2024-02-06,1451.46,GBP,CREDIT,ATM,POSTED
4651,0,2024-03-24,475.82,USD,CREDIT,ONLINE,REVERSED
4652,425,2024-03-29,850.61,EUR,TRANSFER,ONLINE,PENDING
4653,0,2024-02-15,31.35,EUR,TRANSFER,MOBILE,REVERSED
4654,0,2024-02-23,494.48,GBP,DEBIT,ATM,PENDING
4655,362,2024-02-12,1863.02,GBP,DEBIT,ONLINE,POSTED
4656,0,2024-03-11,4677.31,USD,TRANSFER,ONLINE,PENDING
4657,0,2024-03-22,1521.5,USD,CREDIT,ATM,REVERSED
4658,156,2024-03-04,4975.3,EUR,CREDIT,ONLINE,REVERSED
4659,0,2024-01-14,435.61,USD,DEBIT,BRANCH,PENDING
4660,0,2024-02-25,4174.29,USD,CREDIT,ONLINE,PENDING
4661,0,2024-01-11,4915.89,USD,TRANSFER,ATM,POSTED
4662,0,2024-02-15,4011.91,GBP,TRANSFER,ATM,REVERSED
