id,client_id,amount,transaction_type,date
7882,1018,506,transfer,2023-08-26
7883,1010,1437,refund,2023-11-28
7884,1010,622,purchase,2023-07-31
7885,1014,362,refund,2023-02-07
7886,1014,1893,purchase,2023-06-23
7887,1013,1768,withdrawal,2023-05-29
7888,1004,1992,refund,2023-11-07
7889,1008,1965,withdrawal,2023-09-10
7890,1011,1799,payment,2023-02-13
7891,1009,447,payment,2023-05-26
7892,1005,1061,withdrawal,2023-05-18
7893,1008,1386,refund,2023-08-09
7894,1010,1079,purchase,2023-07-13
7895,1012,1759,refund,2023-08-02
7896,1019,1624,refund,2023-10-31
7897,1006,1015,transfer,2023-10-24
7898,1010,1558,refund,2023-06-01
7899,1002,875,refund,2023-10-21
7900,1017,793,payment,2023-08-13
7901,1013,1164,withdrawal,2023-09-29
7902,1013,1618,withdrawal,2023-03-16
7903,1004,1984,transfer,2023-06-06
7904,1018,516,purchase,2023-07-20
7905,1003,1410,withdrawal,2023-04-13
7906,1010,466,purchase,2023-02-28
7907,1003,257,payment,2023-09-30
7908,1004,773,purchase,2023-08-19
7909,1001,662,transfer,2023-04-13
7910,1020,1928,purchase,2023-07-12
7911,1009,1855,payment,2023-01-13
7912,1017,684,refund,2023-10-02
7913,1007,1700,payment,2023-11-11
7914,1019,663,purchase,2023-05-18
7915,1005,1691,transfer,2023-08-05
7916,1013,238,purchase,2023-04-14
7917,1007,587,payment,2023-04-26
7918,1010,1502,refund,2023-06-22
7919,1016,1198,payment,2023-04-29
7920,1018,1574,withdrawal,2023-06-12
7921,1017,1796,purchase,2023-09-11
7922,1012,696,withdrawal,2023-03-05
7923,1018,1329,withdrawal,2023-08-10
7924,1016,246,transfer,2023-06-24
7925,1019,250,purchase,2023-06-16
7926,1019,722,transfer,2023-08-25
7927,1007,1937,refund,2023-09-25
7928,1016,1313,refund,2023-12-12
7929,1004,949,transfer,2023-02-18
7930,1002,1128,payment,2023-08-04
7931,1006,1164,transfer,2023-12-15
7932,1017,1884,purchase,2023-02-06
7933,1015,1487,withdrawal,2023-07-22
7934,1012,727,refund,2023-11-20
7935,1010,1225,refund,2023-02-22
7936,1008,357,withdrawal,2023-05-17
7937,1019,1593,transfer,2023-09-02
7938,1005,1497,transfer,2023-04-01
7939,1011,1514,withdrawal,2023-06-08
7940,1014,1757,refund,2023-03-16
7941,1009,1644,refund,2023-11-24
7942,1013,506,withdrawal,2023-08-27
7943,1002,1363,payment,2023-07-30
7944,1001,1919,payment,2023-07-23
7945,1013,1831,purchase,2023-06-20
7946,1018,137,withdrawal,2023-07-21
7947,1012,1543,refund,2023-08-09
7948,1002,269,payment,2023-10-16
7949,1014,503,withdrawal,2023-07-11
7950,1006,1897,withdrawal,2023-12-04
7951,1001,790,transfer,2023-08-28
7952,1004,362,purchase,2023-08-22
7953,1002,1284,refund,2023-02-17
7954,1009,1802,refund,2023-09-01
7955,1007,739,refund,2023-01-10
7956,1011,784,withdrawal,2023-10-05
7957,1002,917,transfer,2023-01-03
7958,1004,1915,payment,2023-08-09
7959,1017,1553,payment,2023-07-02
7960,1020,1207,withdrawal,2023-04-29
7961,1017,1558,payment,2023-07-18
7962,1017,1610,payment,2023-11-16
7963,1016,1613,purchase,2023-03-01
7964,1007,644,refund,2023-12-14
7965,1007,1443,purchase,2023-04-22
7966,1006,870,withdrawal,2023-10-20
7967,1020,389,refund,2023-04-21
7968,1015,229,refund,2023-08-20
7969,1010,407,purchase,2023-12-11
7970,1016,150,refund,2023-02-15
7971,1018,387,payment,2023-04-24
7972,1003,1247,refund,2023-10-18
7973,1017,1204,withdrawal,2023-04-29
7974,1001,107,withdrawal,2023-10-28
7975,1013,1164,payment,2023-07-28
7976,1009,1476,purchase,2023-09-08
7977,1010,333,payment,2023-04-13
7978,1008,1785,refund,2023-05-01
7979,1013,1252,transfer,2023-12-12
7980,1012,246,transfer,2023-05-10
7981,1003,1852,transfer,2023-11-30
7982,1015,734,withdrawal,2023-02-03
7983,1005,1714,purchase,2023-10-20
7984,1011,372,transfer,2023-06-27
7985,1020,704,transfer,2023-02-20
7986,1012,1896,withdrawal,2023-11-25
7987,1012,1213,payment,2023-04-10
7988,1016,1405,refund,2023-10-05
7989,1008,1331,transfer,2023-06-03
7990,1010,1925,purchase,2023-01-23
7991,1006,1493,payment,2023-11-10
7992,1016,1532,purchase,2023-08-27
7993,1011,1350,transfer,2023-03-05
7994,1004,679,payment,2023-09-09
7995,1012,266,purchase,2023-08-02
7996,1006,1072,refund,2023-04-11
7997,1012,480,payment,2023-07-11
7998,1008,662,purchase,2023-04-07
7999,1013,403,withdrawal,2023-03-27
8000,1019,680,transfer,2023-07-18
8001,1013,531,transfer,2023-03-10
8002,1014,1055,refund,2023-02-15
8003,1005,1992,purchase,2023-07-26
8004,1006,1476,payment,2023-07-20
8005,1013,1464,purchase,2023-07-15
8006,1017,1302,withdrawal,2023-08-16
8007,1013,1319,refund,2023-04-18
8008,1011,797,transfer,2023-04-22
8009,1015,1318,purchase,2023-11-02
8010,1004,1906,transfer,2023-11-09
8011,1007,1904,refund,2023-02-12
8012,1015,1733,payment,2023-03-22
8013,1004,287,withdrawal,2023-05-29
8014,1013,952,refund,2023-10-01
8015,1011,866,withdrawal,2023-02-21
8016,1011,1704,refund,2023-02-21
8017,1018,982,transfer,2023-11-25
8018,1004,951,refund,2023-02-01
8019,1020,1026,purchase,2023-04-21
8020,1003,1931,purchase,2023-06-26
8021,1020,1093,withdrawal,2023-07-12
8022,1002,1261,purchase,2023-12-16
8023,1008,1669,transfer,2023-01-12
8024,1001,1914,purchase,2023-02-05
8025,1005,209,payment,2023-07-27
8026,1018,1402,transfer,2023-05-22
8027,1018,462,payment,2023-08-13
8028,1005,120,withdrawal,2023-11-06
8029,1008,221,payment,2023-08-08
8030,1012,1761,transfer,2023-01-12
8031,1018,1346,withdrawal,2023-09-20
8032,1008,1735,payment,2023-09-14
8033,1005,919,transfer,2023-01-05
8034,1017,1588,payment,2023-06-27
8035,1017,1673,payment,2023-09-07
8036,1002,1172,purchase,2023-11-20
8037,1001,585,transfer,2023-01-15
8038,1011,1910,refund,2023-03-07
8039,1005,982,payment,2023-12-25
8040,1003,1634,refund,2023-07-25
8041,1001,1420,purchase,2023-06-11
8042,1005,1619,transfer,2023-09-21
8043,1008,421,refund,2023-10-06
8044,1003,124,refund,2023-09-03
8045,1001,742,refund,2023-02-06
8046,1003,1442,transfer,2023-04-08
8047,1002,1535,transfer,2023-02-09
8048,1017,1628,payment,2023-03-15
8049,1017,1312,refund,2023-09-02
8050,1018,1180,payment,2023-07-21
8051,1010,1467,payment,2023-09-14
8052,1012,148,payment,2023-08-01
8053,1002,149,payment,2023-01-11
8054,1004,340,purchase,2023-04-16
8055,1007,1650,refund,2023-12-10
8056,1017,1626,transfer,2023-07-16
8057,1004,728,transfer,2023-05-09
8058,1020,993,transfer,2023-05-25
8059,1002,673,withdrawal,2023-12-09
8060,1014,1933,withdrawal,2023-12-04
8061,1010,1180,purchase,2023-11-16
8062,1013,232,withdrawal,2023-11-21
8063,1001,1427,withdrawal,2023-03-30
8064,1008,1311,refund,2023-06-30
8065,1006,1145,purchase,2023-09-17
8066,1019,1538,payment,2023-02-19
8067,1011,1711,withdrawal,2023-08-24
8068,1003,1238,payment,2023-06-08
8069,1020,1816,refund,2023-07-07
8070,1002,553,payment,2023-05-07
8071,1009,1233,purchase,2023-10-18
8072,1007,254,payment,2023-06-29
8073,1011,1262,payment,2023-07-30
8074,1020,1444,payment,2023-02-21
8075,1004,972,purchase,2023-05-16
8076,1015,440,payment,2023-04-16
8077,1001,1712,transfer,2023-02-14
8078,1015,1531,transfer,2023-12-27
8079,1016,669,withdrawal,2023-11-14
8080,1002,1904,purchase,2023-10-16
8081,1001,652,purchase,2023-05-31
8082,1012,795,payment,2023-01-12
8083,1001,656,payment,2023-10-29
8084,1012,1155,payment,2023-03-26
8085,1009,1133,withdrawal,2023-09-04
8086,1001,383,withdrawal,2023-05-18
8087,1008,1413,withdrawal,2023-01-06
8088,1017,1201,payment,2023-02-24
8089,1015,601,payment,2023-03-17
8090,1018,1495,withdrawal,2023-03-07
8091,1001,963,refund,2023-07-15
8092,1017,1389,purchase,2023-03-18
8093,1009,1396,refund,2023-08-15
8094,1004,1696,payment,2023-07-11
8095,1011,1538,withdrawal,2023-10-19
8096,1019,298,refund,2023-05-18
8097,1012,1089,withdrawal,2023-01-30
8098,1020,882,purchase,2023-02-06
8099,1015,964,payment,2023-11-01
8100,1016,1250,transfer,2023-11-28
8101,1009,1519,refund,2023-10-12
8102,1016,163,withdrawal,2023-09-30
8103,1019,269,transfer,2023-06-22
8104,1011,282,purchase,2023-01-16
8105,1013,1626,transfer,2023-06-30
8106,1013,1664,withdrawal,2023-01-06
8107,1002,1900,refund,2023-08-26
8108,1011,1979,transfer,2023-12-25
8109,1004,1785,refund,2023-01-26
8110,1005,1976,withdrawal,2023-02-14
8111,1014,706,refund,2023-05-05
8112,1012,1836,purchase,2023-01-03
8113,1002,1585,withdrawal,2023-10-05
8114,1011,634,refund,2023-05-30
8115,1004,367,payment,2023-06-07
8116,1012,1083,refund,2023-01-01
8117,1002,1501,withdrawal,2023-09-06
8118,1016,1179,refund,2023-06-11
8119,1011,1018,withdrawal,2023-10-13
8120,1020,1467,refund,2023-07-01
8121,1018,1313,transfer,2023-04-11
8122,1012,1316,transfer,2023-01-05
8123,1017,1820,payment,2023-12-07
8124,1018,1143,payment,2023-05-16
8125,1017,481,withdrawal,2023-09-10
8126,1015,1737,transfer,2023-03-02
8127,1012,765,refund,2023-01-02
8128,1010,1180,withdrawal,2023-12-06
8129,1009,1572,purchase,2023-03-19
8130,1002,1167,purchase,2023-03-30
8131,1011,1937,withdrawal,2023-10-19
8132,1007,368,payment,2023-07-16
8133,1003,180,withdrawal,2023-10-27
8134,1004,1621,withdrawal,2023-04-29
8135,1008,749,refund,2023-05-25
8136,1011,1486,transfer,2023-02-21
8137,1001,1136,payment,2023-03-07
8138,1009,1490,withdrawal,2023-01-12
8139,1008,527,transfer,2023-03-14
8140,1020,241,withdrawal,2023-06-26
8141,1001,1378,purchase,2023-10-25
8142,1006,599,purchase,2023-05-18
8143,1004,1993,withdrawal,2023-06-28
8144,1010,308,purchase,2023-05-03
8145,1019,299,payment,2023-08-17
8146,1008,1360,withdrawal,2023-02-28
8147,1020,203,transfer,2023-05-21
8148,1012,984,payment,2023-08-11
8149,1017,1877,transfer,2023-05-31
8150,1015,1170,transfer,2023-11-08
8151,1004,815,purchase,2023-08-13
8152,1016,1870,purchase,2023-05-30
8153,1012,950,transfer,2023-08-26
8154,1004,203,withdrawal,2023-05-31
8155,1015,1050,purchase,2023-04-01
8156,1012,1324,payment,2023-10-11
8157,1001,533,payment,2023-12-23
8158,1011,771,purchase,2023-08-08
8159,1009,149,withdrawal,2023-02-23
8160,1004,1257,transfer,2023-10-26
8161,1004,903,payment,2023-02-25
8162,1002,998,transfer,2023-11-29
8163,1009,1026,withdrawal,2023-03-07
8164,1001,1065,transfer,2023-02-02
8165,1011,1862,withdrawal,2023-07-21
8166,1008,1217,payment,2023-04-27
8167,1010,368,withdrawal,2023-01-19
8168,1007,1821,purchase,2023-12-30
8169,1009,1308,refund,2023-04-23
8170,1015,1422,refund,2023-03-12
8171,1014,486,refund,2023-12-14
8172,1012,1830,transfer,2023-03-16
8173,1010,1836,refund,2023-07-13
8174,1004,1633,refund,2023-07-14
8175,1018,1762,refund,2023-07-07
8176,1001,1180,transfer,2023-06-26
8177,1010,1198,refund,2023-02-15
8178,1012,1301,purchase,2023-12-10
8179,1014,234,withdrawal,2023-11-09
8180,1018,1013,refund,2023-09-08
8181,1013,1412,transfer,2023-09-06
8182,1008,394,purchase,2023-01-05
8183,1001,669,purchase,2023-05-02
8184,1003,413,transfer,2023-04-01
8185,1020,772,withdrawal,2023-10-31
8186,1001,1780,payment,2023-12-25
8187,1012,334,payment,2023-01-16
8188,1006,419,withdrawal,2023-10-21
8189,1014,1110,purchase,2023-06-23
8190,1019,139,refund,2023-06-01
8191,1017,1958,refund,2023-09-12
8192,1020,1076,payment,2023-12-02
8193,1007,1423,withdrawal,2023-07-27
8194,1005,663,transfer,2023-03-15
8195,1008,1385,withdrawal,2023-12-28
8196,1018,1206,payment,2023-07-10
8197,1009,308,refund,2023-10-01
8198,1001,1114,withdrawal,2023-11-20
8199,1011,1071,transfer,2023-09-12
8200,1005,585,refund,2023-07-24
8201,1018,896,purchase,2023-12-23
8202,1013,695,withdrawal,2023-04-23
8203,1007,739,payment,2023-12-18
8204,1001,179,purchase,2023-09-28
8205,1005,1162,payment,2023-12-05
8206,1007,1560,transfer,2023-11-04
8207,1012,1625,withdrawal,2023-12-27
8208,1003,1060,transfer,2023-03-03
8209,1006,885,refund,2023-10-08
8210,1005,878,transfer,2023-04-24
8211,1014,1228,purchase,2023-11-08
8212,1018,1618,purchase,2023-04-03
8213,1012,1476,payment,2023-04-04
8214,1018,985,purchase,2023-07-06
8215,1003,1437,payment,2023-01-22
8216,1015,917,refund,2023-06-23
8217,1019,1881,withdrawal,2023-11-29
8218,1017,389,transfer,2023-05-14
8219,1020,1687,purchase,2023-04-09
8220,1005,206,purchase,2023-02-02
8221,1002,1358,refund,2023-11-05
8222,1006,1785,refund,2023-05-31
8223,1001,1686,payment,2023-11-21
8224,1011,1347,withdrawal,2023-08-27
8225,1002,826,withdrawal,2023-03-07
8226,1016,1143,refund,2023-06-08
8227,1017,1562,transfer,2023-01-16
8228,1001,1397,withdrawal,2023-07-01
8229,1018,1863,payment,2023-12-19
8230,1013,746,withdrawal,2023-12-04
8231,1005,437,purchase,2023-05-23
8232,1009,764,refund,2023-08-25
8233,1017,1825,withdrawal,2023-08-06
8234,1013,1317,withdrawal,2023-11-30
8235,1010,1032,withdrawal,2023-03-25
8236,1010,1953,purchase,2023-04-03
8237,1009,158,payment,2023-09-06
8238,1019,1845,withdrawal,2023-11-20
8239,1011,936,payment,2023-02-26
8240,1016,1865,withdrawal,2023-03-22
8241,1003,421,withdrawal,2023-04-07
8242,1016,1992,purchase,2023-07-01
8243,1006,435,transfer,2023-03-26
8244,1004,1371,refund,2023-04-08
8245,1003,1507,transfer,2023-10-19
8246,1006,966,transfer,2023-01-11
8247,1014,610,payment,2023-07-26
8248,1001,1227,payment,2023-07-25
8249,1005,835,refund,2023-05-28
8250,1019,1780,refund,2023-12-27
8251,1006,1298,payment,2023-09-23
8252,1012,1614,withdrawal,2023-06-04
8253,1020,263,payment,2023-11-24
8254,1010,1147,purchase,2023-06-02
8255,1005,280,transfer,2023-09-13
8256,1006,1164,purchase,2023-03-01
8257,1013,1852,refund,2023-01-20
8258,1004,657,purchase,2023-10-13
8259,1006,749,refund,2023-10-31
8260,1009,314,withdrawal,2023-01-27
8261,1017,990,purchase,2023-02-12
8262,1004,445,transfer,2023-01-16
8263,1002,1226,refund,2023-09-26
8264,1019,1651,payment,2023-11-01
8265,1018,842,withdrawal,2023-11-05
8266,1011,777,payment,2023-04-07
8267,1018,1994,transfer,2023-08-18
8268,1008,1465,withdrawal,2023-02-03
8269,1004,1421,transfer,2023-12-02
8270,1006,673,refund,2023-04-30
8271,1017,1162,purchase,2023-10-27
8272,1008,556,withdrawal,2023-03-05
8273,1016,1963,transfer,2023-01-25
8274,1012,691,purchase,2023-11-11
8275,1004,1894,withdrawal,2023-08-18
8276,1017,755,purchase,2023-01-04
8277,1004,1012,withdrawal,2023-12-24
8278,1013,1519,payment,2023-07-01
8279,1016,924,purchase,2023-11-27
8280,1015,1352,transfer,2023-02-01
8281,1017,1689,withdrawal,2023-12-16
8282,1011,420,purchase,2023-01-09
8283,1005,867,payment,2023-09-02
8284,1005,749,payment,2023-11-06
8285,1009,1127,payment,2023-12-29
8286,1019,897,payment,2023-09-27
8287,1006,640,withdrawal,2023-10-08
8288,1009,373,payment,2023-07-02
8289,1003,319,purchase,2023-03-28
8290,1015,1529,purchase,2023-04-08
8291,1014,1749,payment,2023-10-30
8292,1013,1258,refund,2023-05-29
8293,1007,1622,payment,2023-01-19
8294,1014,198,withdrawal,2023-02-23
8295,1002,825,refund,2023-05-27
8296,1011,965,transfer,2023-04-23
8297,1010,902,withdrawal,2023-06-30
8298,1006,1140,transfer,2023-03-21
8299,1013,1563,payment,2023-05-15
8300,1004,1653,refund,2023-11-09
8301,1018,1795,transfer,2023-10-23
8302,1009,148,withdrawal,2023-05-18
8303,1007,1837,purchase,2023-10-24
8304,1013,400,payment,2023-03-21
8305,1005,1651,withdrawal,2023-02-08
8306,1002,526,payment,2023-01-24
8307,1015,463,withdrawal,2023-09-02
8308,1011,615,payment,2023-01-04
8309,1001,1049,payment,2023-09-21
8310,1013,1350,refund,2023-05-29
8311,1011,1821,payment,2023-05-21
8312,1005,1294,purchase,2023-08-26
8313,1014,898,payment,2023-06-27
8314,1010,230,payment,2023-10-24
8315,1019,1049,refund,2023-02-28
8316,1012,1983,payment,2023-08-18
8317,1017,1232,withdrawal,2023-05-21
8318,1020,1553,purchase,2023-07-12
8319,1011,747,transfer,2023-06-16
8320,1019,608,payment,2023-01-16
8321,1004,1992,purchase,2023-02-24
8322,1011,1469,withdrawal,2023-05-10
8323,1002,433,refund,2023-10-02
8324,1015,118,purchase,2023-02-09
8325,1013,303,transfer,2023-01-18
8326,1006,1479,payment,2023-07-01
8327,1019,431,payment,2023-10-20
8328,1005,356,refund,2023-10-15
8329,1009,958,payment,2023-07-18
8330,1003,1142,payment,2023-08-09
8331,1003,1975,withdrawal,2023-01-07
8332,1017,1839,purchase,2023-04-23
8333,1005,1227,payment,2023-01-15
8334,1013,1817,payment,2023-12-24
8335,1015,592,payment,2023-02-21
8336,1017,130,withdrawal,2023-12-08
8337,1010,1617,withdrawal,2023-07-20
8338,1004,864,purchase,2023-12-23
8339,1010,155,withdrawal,2023-03-21
8340,1003,1753,withdrawal,2023-12-20
8341,1001,1110,payment,2023-01-14
8342,1010,737,transfer,2023-09-12
8343,1001,1334,withdrawal,2023-10-17
8344,1018,1274,refund,2023-07-15
8345,1012,1865,withdrawal,2023-11-01
8346,1009,1342,withdrawal,2023-08-20
8347,1015,396,refund,2023-06-04
8348,1020,1666,refund,2023-04-29
8349,1003,467,purchase,2023-12-31
8350,1001,759,refund,2023-01-24
8351,1017,463,payment,2023-04-04
8352,1015,1216,transfer,2023-05-06
8353,1010,187,withdrawal,2023-07-11
8354,1008,186,refund,2023-11-30
8355,1015,505,refund,2023-07-10
8356,1004,647,withdrawal,2023-09-03
8357,1002,511,refund,2023-09-22
8358,1017,919,transfer,2023-06-07
8359,1008,778,payment,2023-08-10
8360,1001,1756,refund,2023-10-14
8361,1007,1810,purchase,2023-04-26
8362,1008,1837,refund,2023-12-14
8363,1015,1644,refund,2023-09-01
8364,1014,1295,purchase,2023-07-08
8365,1018,889,transfer,2023-09-22
8366,1016,1817,payment,2023-09-15
8367,1008,737,purchase,2023-02-18
8368,1019,975,refund,2023-05-21
8369,1013,1340,withdrawal,2023-11-03
8370,1015,1614,payment,2023-04-19
8371,1008,356,purchase,2023-02-02
8372,1013,404,purchase,2023-11-08
8373,1005,403,payment,2023-07-20
8374,1008,1127,refund,2023-04-12
8375,1013,1522,withdrawal,2023-08-18
8376,1001,1496,payment,2023-10-27
8377,1020,967,purchase,2023-05-28
8378,1007,1678,payment,2023-12-07
8379,1016,1542,transfer,2023-12-29
8380,1007,521,payment,2023-03-20
8381,1015,497,purchase,2023-07-20
8382,1020,660,payment,2023-06-08
8383,1001,324,transfer,2023-02-23
8384,1009,167,purchase,2023-03-20
8385,1012,1798,withdrawal,2023-10-24
8386,1002,394,purchase,2023-10-13
8387,1003,1370,purchase,2023-06-02
8388,1017,1373,withdrawal,2023-06-14
8389,1015,449,payment,2023-03-26
8390,1002,1683,withdrawal,2023-06-09
8391,1006,1798,payment,2023-12-28
8392,1017,484,withdrawal,2023-09-26
8393,1006,1264,purchase,2023-02-05
8394,1004,1368,purchase,2023-05-01
8395,1019,105,refund,2023-09-19
8396,1014,1444,payment,2023-09-27
8397,1005,1843,withdrawal,2023-04-05
8398,1008,1641,transfer,2023-09-30
8399,1013,1207,payment,2023-08-06
8400,1008,1095,refund,2023-04-14
8401,1020,1359,purchase,2023-11-04
8402,1006,1641,refund,2023-05-01
8403,1020,1744,payment,2023-10-18
8404,1008,798,refund,2023-08-16
8405,1011,1246,purchase,2023-12-16
8406,1018,594,payment,2023-06-09
8407,1019,1212,transfer,2023-02-18
8408,1015,1533,withdrawal,2023-10-04
8409,1006,1889,refund,2023-03-02
8410,1011,1107,withdrawal,2023-11-26
8411,1013,903,purchase,2023-06-24
8412,1006,539,payment,2023-02-21
8413,1012,1952,withdrawal,2023-05-06
8414,1016,1973,refund,2023-12-14
8415,1010,735,withdrawal,2023-12-09
8416,1015,1514,payment,2023-07-24
8417,1019,1314,payment,2023-08-09
8418,1016,409,withdrawal,2023-12-02
8419,1007,154,payment,2023-01-29
8420,1005,1902,transfer,2023-04-16
8421,1008,1771,payment,2023-01-03
8422,1009,1099,purchase,2023-03-18
8423,1013,1805,payment,2023-10-27
8424,1007,1945,purchase,2023-06-11
8425,1009,1289,payment,2023-03-21
8426,1020,228,payment,2023-04-11
8427,1001,124,withdrawal,2023-09-18
8428,1020,1933,transfer,2023-03-17
8429,1013,399,payment,2023-10-21
8430,1014,1800,withdrawal,2023-02-12
8431,1020,506,refund,2023-06-22
8432,1011,725,transfer,2023-01-02
8433,1011,822,refund,2023-02-18
8434,1004,1353,withdrawal,2023-05-01
8435,1016,1776,withdrawal,2023-05-05
8436,1006,168,payment,2023-11-26
8437,1004,1217,withdrawal,2023-07-18
8438,1005,1059,refund,2023-03-11
8439,1007,813,transfer,2023-01-11
8440,1016,1735,purchase,2023-10-10
8441,1008,554,purchase,2023-08-31
8442,1013,1296,purchase,2023-09-14
8443,1018,568,refund,2023-03-22
8444,1007,1521,payment,2023-05-31
8445,1006,280,purchase,2023-12-23
8446,1008,1591,withdrawal,2023-11-07
8447,1016,1761,withdrawal,2023-08-05
8448,1012,1351,payment,2023-01-27
8449,1019,1828,withdrawal,2023-10-02
8450,1004,569,withdrawal,2023-08-24
8451,1019,154,refund,2023-11-04
8452,1017,1857,payment,2023-03-18
8453,1007,1585,refund,2023-10-31
8454,1017,969,transfer,2023-05-17
8455,1013,1850,withdrawal,2023-03-13
8456,1007,892,payment,2023-11-19
8457,1011,964,payment,2023-01-15
8458,1016,918,payment,2023-07-08
8459,1014,766,withdrawal,2023-08-24
8460,1007,1732,refund,2023-05-13
8461,1003,208,withdrawal,2023-04-05
8462,1017,244,transfer,2023-07-13
8463,1006,426,payment,2023-12-21
8464,1013,1898,withdrawal,2023-10-02
8465,1015,967,refund,2023-05-23
8466,1008,959,purchase,2023-12-11
8467,1013,1158,refund,2023-03-08
8468,1001,559,withdrawal,2023-03-15
8469,1020,1361,purchase,2023-03-01
8470,1016,1651,transfer,2023-02-04
8471,1020,777,purchase,2023-05-28
8472,1013,1042,refund,2023-06-20
8473,1006,749,withdrawal,2023-09-17
8474,1002,374,transfer,2023-06-14
8475,1006,1324,transfer,2023-01-18
8476,1006,1200,refund,2023-12-08
